sim,year,cx,cy,cz,volume,mass
71,80,5090.49,2685.23,178.29,171286860,625585299.9
71,100,5111.38,2677.02,179.76,188676610,774852594.5
71,120,5132.86,2669.12,186.57,203281680,907862419
71,150,5153.75,2662.27,193.19,221151560,1085892379
71,200,5180.97,2656.3,201.37,238433960,1366140592
72,20,5054.43,2551.75,649.06,7767830,39817368.42
72,30,5053.45,2550.98,485.29,17505180,93097320.18
72,40,5044.65,2568.26,349.16,32859710,151058333.3
72,50,5044.1,2574.09,309.81,44464400,210428338.8
72,60,5050.99,2577.92,301.65,59176550,264604894.2
72,80,5065.1,2579.92,284.5,74831080,360788426.5
72,100,5076.42,2578.19,281.58,84618430,450968932.7
72,120,5084.79,2573.84,286.28,96503250,531881396.3
72,150,5091.95,2567.32,290.4,106780530,640892971.2
72,200,5101.24,2557.81,293.86,121497580,814348944.7
73,30,5050,2550,538.4,1945020,4953398.401
73,40,5050,2550,552.36,2430050,7958900.865
73,50,5050,2550,548.76,2430050,10980650.48
73,60,5050,2550,550.3,2917530,13905102.44
73,80,5050,2550,499.36,3892490,19467289.72
73,100,5054.5,2549.77,443.35,7304850,24771810.26
73,120,5059.6,2549.27,411.7,8279810,29719724.22
73,150,5070.21,2548.66,380.05,11684820,36634792.1
73,200,5092.91,2547.95,316.25,18559540,48325514.48
74,80,5050,2550,1306.84,1626940,18960047.3
74,100,5050,2550,1307.28,1626940,24129927.92
74,120,5050,2550,1307.7,1626940,28953962.23
74,150,5050,2550,1308.17,1626940,35698130.57
74,200,5076.84,2550,1320.54,2324200,47106219.29
75,80,5050,2550,1127.14,1940120,11123670.97
75,100,5050,2550,1147.24,2404960,14199310.96
75,120,5050,2550,1147.13,2404960,17089834.03
75,150,5050,2550,1147,2404960,21157961.09
75,200,5050,2550,1146.69,2404960,28116550.15
76,10,5050,2550,790.82,2425150,19140384.2
76,20,5090.25,2543.74,695.4,14550900,100898298.2
76,30,5128.61,2553.33,673.1,30556890,197750833.7
76,40,5158.25,2553.73,656.87,47535390,304127178.6
76,50,5193.47,2550.98,639.9,62093640,413474125.3
76,60,5227.12,2549.57,631.13,77624400,512072751.1
76,80,5281.69,2549.38,631.16,103340790,684643852.8
76,100,5324.38,2544.48,632.19,122266760,845880032.4
76,120,5380.88,2546.84,634.78,145553100,989404298.3
76,150,5470.21,2554.92,636.48,173687290,1181314635
76,200,5596.84,2565.8,637.44,213445050,1482916649
77,10,5050,2550,553.64,2430050,5395112.128
77,20,5021.63,2564.23,218.88,21741770,58038355.41
77,30,5007.26,2521.48,134.32,40391050,128555801.7
77,40,5004.47,2522.65,128.45,52240570,205613667.6
77,50,5003.92,2522.55,129.1,61165210,284676296.3
77,60,5005.95,2522.72,132.57,66090010,356419951.8
77,80,5009.07,2523.51,137.14,70139850,482943393.3
77,100,5011.64,2524.38,140.26,72139770,601375998.4
77,120,5013.99,2524.7,144.79,74139690,707242790
77,150,5016.59,2525.17,147.88,78089530,849370064.9
77,200,5020.34,2525.52,152.37,81014410,1074207975
78,30,5050,2550,1312.16,1859360,11257685.29
78,40,5050,2550,1310.21,1859360,18202775.66
78,50,5050,2550,1309.56,1859360,25224073.57
78,60,5050,2550,1309.32,1859360,31906344.66
78,80,5050,2550,1295.61,1859360,44371687.88
78,100,5052.79,2550,1284.56,2789040,56202505.17
78,120,5054.34,2550,1279.81,3253880,67116828.44
78,150,5054.84,2550,1274.72,3253880,82213489.01
78,200,5055.42,2550,1269.83,3253880,107300947.4
81,20,5050,2550,999.63,2425150,21426273.74
81,30,5059.34,2550,978.63,5335330,51842664.53
81,40,5064.21,2550,876.76,8730540,84637364.66
81,50,5074.68,2550.08,812.09,14065870,118115406
81,60,5090.84,2550.17,797.79,18431140,149009923.9
81,80,5122.73,2550.24,798.17,24251500,204595423.7
81,100,5151.66,2550.22,805.31,29101800,256882730.5
81,120,5186.64,2550.26,808.52,33467070,304146919.5
81,150,5229.47,2550.11,823.75,37832340,368277320.5
81,200,5281.23,2549.95,849.73,43657600,471513977.2
82,40,5050,2550,861.5,485030,8802505.683
82,50,5050,2550,874.79,970060,12151038.48
82,60,5050,2550,902.57,1940120,15385127.38
82,80,5050,2550,905.99,2425150,21521750.7
82,100,5050,2550,901.2,2425150,27370668.49
82,120,5050,2555.93,898.05,2910180,32819042.83
82,150,5055.75,2558.86,898.72,3395210,40423969.74
82,200,5056.2,2562.59,888.2,2910180,53254057.32
84,200,5050,2550,1224.6,949870,10934196.97
85,20,5050,2550,701.02,2910180,20070504.92
85,30,5056.35,2550.01,468.82,11667670,48616645.14
85,40,5059.64,2573.83,258.5,24582350,79363896.18
85,50,5065.51,2575.81,218.2,35154730,110739588.1
85,60,5068.59,2571.37,210.97,43489440,139730902.8
85,80,5079.59,2558.23,203.89,59219200,191970819
85,100,5091.32,2547.12,192.25,72576530,241129277.9
85,120,5101.29,2539.21,193.7,83826320,285602705.8
85,150,5112.63,2534.3,197.34,93173740,345994792.8
85,200,5130.53,2532.56,202,103543670,443341764.1
86,20,4945.52,2447.11,367.84,9747150,35754224.76
86,30,4957.07,2369.33,192.37,44418300,84453009.98
86,40,4998.45,2397.51,120.76,89164090,137354364.5
86,50,5055.34,2473.55,84.42,147309400,191512531.4
86,60,5138.76,2523.5,70.73,195075250,241022113.9
86,80,5313.33,2565.69,61.31,268867550,329108433.8
86,100,5461.11,2599.33,57.76,326385450,411740506
86,120,5597.81,2625.47,56.53,372866270,485968806.1
86,150,5751.86,2646.85,56.47,429546690,586088657.1
86,200,5956.86,2667.51,55.96,492964350,745693806.9
87,20,5056.77,2550,798.01,5335330,44582743.83
87,30,5090.26,2549.38,675.66,16005990,102874862.3
87,40,5135.94,2549.53,644.42,23766470,166379605.2
87,50,5190.72,2549.43,631.55,34437130,231463009.8
87,60,5241.73,2549.13,626.51,41712580,290746532.4
87,80,5324.8,2551.23,622.96,53353300,395771613.8
87,100,5388.1,2555.33,621.77,62568870,494190109.3
87,120,5456.25,2559.21,624.25,71299410,582388674.5
87,150,5537.11,2564.17,629.35,78574860,701081663.4
87,200,5634.47,2570.58,637.74,85365280,889590538.3
88,20,5050,2550,1093.44,2425150,38068915.58
88,30,5050,2547.59,1015.61,6305390,89412495.37
88,40,5054.35,2549.5,904.66,12610780,145233992.3
88,50,5078.02,2559.03,853.51,17946110,202399805.1
88,60,5112.29,2570.42,830.88,24736530,254603617.4
88,80,5176.31,2591.47,809.64,33467070,347366555.1
88,100,5230.55,2610.16,793.2,42682640,434358776.3
88,120,5268.46,2621.83,776.94,52868270,512448969.5
88,150,5312.66,2626.68,755.08,69849220,617707404.2
88,200,5386.16,2619.94,708.69,99487500,785320169.2
89,30,5050,2550,401.26,2437400,5709626.941
89,40,5050,2550,394.22,2437400,9183942.105
89,50,5061.64,2550,396.78,4874800,12680428.73
89,60,5065.16,2550,397.89,5362280,16054508
89,80,5076.82,2550,387.72,7312200,22450407.52
89,100,5089.29,2550,382.51,8774640,28544941.9
89,120,5110.59,2550,385.04,11212040,34218896.69
89,150,5133.91,2550,391.43,12674480,42134498.5
89,200,5172.3,2550,391.68,16574320,55476938.97
91,20,5050,2550,1196.84,2384770,12551114.99
91,30,5050,2550,1199.26,2384770,30475470.61
91,40,5050,2550,1161.79,3354830,49640433.65
91,50,5050,2550,1102.29,4324890,69140584.53
91,60,5050,2550,1022.89,6265010,87328221.89
91,80,5054.38,2549.87,870.87,11600340,120464484.2
91,100,5066.03,2547.78,802.65,19810370,151731032.2
91,120,5076.71,2543.69,767.25,22723000,180193442
91,150,5090.64,2539.31,740.49,25153050,219070955.8
91,200,5116.97,2532.84,723.35,36320990,282347230.3
92,20,5059.39,2548.84,586.33,8745240,48479209.38
92,30,5113.31,2556.77,521.32,19942580,110590696.2
92,40,5166.81,2578.24,471.75,36989680,178325092.2
92,50,5204,2591.84,421.07,55989150,247769493.2
92,60,5236.72,2589.27,377.35,73531080,310945221.7
92,80,5297.52,2573.68,308.6,107912300,422696455.6
92,100,5338.9,2566.11,289.64,128726660,527379150.4
92,120,5379.1,2557.37,285,142088620,621112507.2
92,150,5431.33,2544.49,285.46,166125140,747152732.5
92,200,5518.44,2527.78,281.58,198111340,947067230.8
93,20,5052.68,2550.03,358.87,4387320,23268891.18
93,30,5097.67,2532.92,359.51,15111880,56196353.42
93,40,5154.98,2488.93,348.31,23886520,91743201.63
93,50,5215.38,2448.5,318.37,37248480,128048372.3
93,60,5286.61,2411.54,257.96,61397520,161498567.5
93,80,5331.95,2382.32,223.28,91208840,221568943.6
93,100,5351.51,2374.48,215.73,105120800,278048829.2
93,120,5369.86,2372.74,215.18,122145120,329049025.4
93,150,5395.93,2371.47,218.14,137994480,398179394.5
93,200,5438.61,2370.14,221.56,164180920,509281788.1
94,20,5055.23,2545.93,1128.47,3375020,44889014.27
94,30,5093.73,2517.8,1083.53,5800170,103490236.3
94,40,5127.11,2513.2,1069.54,9195380,167337124.4
94,50,5163.37,2509.48,1056.29,10165440,232773240
94,60,5186.32,2507.25,1052.52,12590590,292371742.5
94,80,5224.92,2494.5,1052.27,17440890,397941526.8
94,100,5266.05,2482.84,1050.45,21806160,496867402.1
94,120,5308.65,2471.88,1046.49,28596580,585514442.1
94,150,5364.57,2460.12,1039.85,35872030,704802987.1
94,200,5441.78,2439.41,1031.92,46542690,894236947.5
95,20,5050,2550,948.49,2425150,18016466.74
95,30,5050,2550,891.77,3880240,43697585.77
95,40,5052.97,2550,673.53,10687810,71312592.39
95,50,5080.32,2548.34,309.72,28827290,99473640.5
95,60,5105.12,2547.17,282.05,38334510,125549938.2
95,80,5134.65,2546.28,296.34,50709260,172655347.7
95,100,5155.03,2546.41,313.58,58496690,217009566.8
95,120,5176.96,2546.39,348.01,66329220,257193101.4
95,150,5181.11,2546.8,399.5,64904530,311832621.9
95,200,5174.88,2547.59,449.36,64875130,400100664.4
96,60,5050,2550,1279.66,2111970,10486910.9
96,80,5050,2550,1279.35,2111970,14715353.21
96,100,5050,2550,1279.32,2111970,18754509.69
96,120,5050,2550,1279.43,2111970,22536308.25
96,150,5050,2550,1279.7,2111970,27840208.13
96,200,5050,2550,1270.19,2111970,36859666.22
97,20,5050,2550,848.23,2425150,8964787.801
97,30,5050,2550,840.13,2425150,21742831.82
97,40,5051.88,2550,831.59,3395210,35332774.88
97,50,5056.32,2550,779.29,6305390,49130790.82
97,60,5058.77,2550,729.59,8250410,62088192.62
97,80,5065.82,2550,672.16,12140450,85885248.77
97,100,5077.55,2550,649.5,16028040,108383978.3
97,120,5087.82,2550,654.55,17973060,128957484
97,150,5107.91,2550,667.39,21858200,157179315.1
97,200,5122.82,2550,680.37,22825810,203437071.2
98,10,5052.13,2550,645.14,3397660,21726277.81
98,20,5068.42,2480.89,291.77,33459440,107751807.5
98,30,5156.63,2376.73,101.72,106222070,207727093.6
98,40,5288.68,2356.47,76.87,176157370,317589361.9
98,50,5408.43,2364.3,67.69,240107880,430540401.3
98,60,5502.72,2376.28,66.28,294473680,532324499.1
98,80,5623.98,2387.01,67.72,357609490,710335897
98,100,5704.82,2388.85,69.61,407455850,876624176.8
98,120,5784.86,2388.3,73.54,452802370,1024583392
98,150,5857.86,2381.6,77.8,496486450,1222344317
98,200,5964.59,2372.11,83.39,558685240,1532936722
99,20,5050,2550,1197.74,2384770,14945917.55
99,30,5050,2550,1199.95,2384770,36287738.86
99,40,5050,2550,1148.03,3354830,59169613.19
99,50,5054.49,2550.16,1112.91,5294950,82477134.35
99,60,5061.66,2550.49,1091.86,7720100,104139660.6
99,80,5073.1,2545.7,1070.69,9640030,143443998.3
99,100,5082.7,2541.38,1052.68,12065180,180492804.4
99,120,5092.02,2537.13,1036.47,14005300,214140624.6
99,150,5105.27,2535.05,1018.6,16430450,260000087.4
99,200,5127.79,2528.31,991.47,23220870,334369769.4
100,50,5050,2550,1222.69,1899740,10578480.33
100,60,5050,2550,1223.59,1899740,13396486.24
100,80,5050,2550,1225.57,1899740,18760871.86
100,100,5050,2550,1227.3,1899740,23877858.31
100,120,5050,2550,1228.73,1899740,28653213.63
100,150,5053.9,2550,1231.07,2364580,35330210.7
100,200,5054.29,2550,1201.59,2849610,46627168.62
101,20,5050,2550,948.25,2425150,12485071.62
101,30,5050,2550,947.3,2425150,30314891.96
101,40,5050,2550,888.72,3880240,49377188.01
101,50,5055.26,2550,790.46,8735440,68772231.54
101,60,5053.57,2554.04,699.93,11652970,86863762.55
101,80,5044.98,2566.48,612.76,16032940,119829056.1
101,100,5045.79,2575.1,568.46,22350580,150935243
101,120,5050.57,2585.15,509.68,25805590,179253667.9
101,150,5054.25,2590.25,480.66,32178130,217937085.5
101,200,5059.53,2590.56,470.91,38648220,280904375.4
102,30,5050,2550,521.85,487480,6049883.926
102,40,5050,2550,521.85,487480,9735559.927
102,50,5050,2550,521.85,487480,13446215.92
102,60,5081.09,2550,521.85,974960,17022730.8
102,80,5086.83,2550,521.85,974960,23793116.05
102,100,5090.36,2550,521.85,974960,30242302.53
102,120,5094.09,2550,521.85,974960,36241759.86
102,150,5095.62,2550,521.85,974960,44605368.11
102,200,5094.34,2550,521.85,974960,58685869.11
103,30,5050,2550,549.02,2430050,5831083.614
103,40,5050,2550,541,2430050,9380816.582
103,50,5050,2550,540.67,2917530,12953713.88
103,60,5050,2550,527.09,3405010,16400044.88
103,80,5050,2550,470.03,4379970,22929662.1
103,100,5050,2550,345.52,6817370,29150846.01
103,120,5057.88,2550.26,227.78,12917130,34941069.84
103,150,5069.83,2550.54,180.23,18429410,43016736.61
103,200,5088.11,2552.19,150.99,22141770,56622976.2
104,30,5050,2550,651.31,2425150,7010344.659
104,40,5050,2550,648.47,2425150,11293904.72
104,50,5050,2550,636.93,3400110,15610799.03
104,60,5047.12,2550.21,597.29,4862550,19759126.92
104,80,5037.18,2553.95,554.52,6812470,27584699.02
104,100,5027.54,2555.23,532.68,7787430,35032577.17
104,120,5023.8,2555.02,521.14,10224830,41947363.3
104,150,5023.13,2555.6,511.49,12662230,51569131.93
104,200,5019.65,2554.84,501.55,15587110,67717861.88
105,30,5050,2550,1101.57,2425150,11497220.61
105,40,5050,2550,1102.77,2425150,18593100.99
105,50,5050,2550,1103.86,2425150,25767840.53
105,60,5050,2550,1104.6,2425150,32593218.08
105,80,5050,2550,1067.09,3395210,45319173.87
105,100,5050,2550,1015.4,4365270,57395846.88
105,120,5052.27,2550,957.71,6790420,68533831.79
105,150,5053.14,2550,869.82,8732990,83935770.84
105,200,5057.73,2549.97,728.64,14570500,109519262.2
106,20,5050,2550,424.36,487480,3231564.861
106,30,5050,2550,501.97,2432500,7788423.769
106,40,5050,2550,495.92,2919980,12557570.91
106,50,5050,2550,389.2,5357380,17367236.28
106,60,5056.51,2548.54,174.1,12432100,21979171.64
106,80,5082.65,2543.22,89.68,22344220,30657711.96
106,100,5106.14,2539.41,72.15,30743900,38912296.15
106,120,5126.13,2536.78,67.29,39818540,46565208.88
106,150,5149.76,2534.59,62.91,45243340,57199958.51
106,200,5180.63,2532.45,59.27,54667980,75009516.11
107,10,5050,2550,787.2,2910180,17589957.49
107,20,5062.39,2550.64,141.57,49588470,96687790.55
107,30,5218.52,2571.28,63.16,143105010,191512876.1
107,40,5374.49,2588.17,50.43,226949360,295626956.7
107,50,5499.31,2595.79,47.13,299859080,402635294.1
107,60,5599.42,2602.56,46.4,356106920,499165859.3
107,80,5718.65,2607.87,46.53,421304440,668202783.7
107,100,5795.67,2612.29,46.87,470277560,826156460.9
107,120,5871.91,2615.73,48.19,510108620,966798198.3
107,150,5947.61,2618.41,49.51,562281580,1154904622
107,200,6064.06,2620.65,51.44,629881390,1450658095
108,20,5050,2550,971.1,3395210,41684221.23
108,30,5061.08,2551.45,185.92,27732000,96973580.29
108,40,5082.78,2552.81,116.98,47993720,157156136.7
108,50,5092.49,2553.9,110.38,58085970,218815324.8
108,60,5098.84,2553.51,112.94,67193460,275039182.5
108,80,5105.94,2553.3,120.59,79708410,374769444.4
108,100,5111.12,2552.65,128.36,87146110,468255087.8
108,120,5116.25,2552.07,138.46,96001150,552091827.9
108,150,5122.08,2552.27,145.91,104868440,664990368
108,200,5130.59,2552.7,155.45,110910850,844493265
109,200,5050,2550,1104.13,2425150,9478592.511
110,80,5050,2550,1221.03,1899740,11301249.04
110,100,5050,2550,1221.21,1899740,14424701.07
110,120,5050,2550,1221.5,1899740,17359533.41
110,150,5050,2550,1222,1899740,21489202.95
110,200,5050,2550,1222.69,1899740,28550721.19
111,20,5050,2550,1341.48,464840,11002461.53
111,30,5050,2550,1276.04,2364580,26707147.86
111,40,5070.33,2550,1268.31,4264320,43463893.64
111,50,5077.32,2550,1262.19,4749350,60499503.72
111,60,5088.92,2550,1258.91,5699220,76430856.67
111,80,5116.17,2550,1254.58,7598960,105547363.4
111,100,5134.78,2550,1252.78,8548830,133042191.2
111,120,5148.13,2550,1256.18,9013670,158115262.6
111,150,5160.04,2550,1257.77,9033860,192420252.6
111,200,5136.63,2550,1267.15,7113930,248408077.7
112,40,5050,2550,1027.79,1940120,10265740.11
112,50,5050,2550,1046.4,2425150,14182458.67
112,60,5050,2550,1045.29,2425150,17953528.18
112,80,5050,2550,1043.79,2425150,25083349.12
112,100,5050,2550,1042.95,2425150,31872824.56
112,120,5050,2550,1042.33,2425150,38184370.72
112,150,5058.16,2550,1038.45,4365270,46977223.96
112,200,5061.42,2550,1024.56,4850300,61764061.17
113,80,5050,2550,1049.21,2425150,10720101.41
113,100,5050,2550,1048.53,2425150,13687006.83
113,120,5050,2550,1048.01,2425150,16476725.89
113,150,5050,2550,1047.43,2425150,20404796.91
113,200,5050,2550,1046.92,2425150,27129014.97
114,20,5050,2568.02,813.34,2910180,35533642.24
114,30,5045.02,2660.27,776.91,8245510,83975560.58
114,40,5073,2717.93,760.09,9700600,136593440.3
114,50,5085.31,2747.35,750.5,12125750,190459687
114,60,5093.39,2765.47,748,13580840,239707616.6
114,80,5126.6,2785.61,747.12,16976050,327339443.1
114,100,5160.67,2801.16,747.04,20371260,409547705.2
114,120,5197.25,2814.57,748.02,26191620,483400480.3
114,150,5263.64,2816.9,733.54,38814650,583020477.2
114,200,5461.27,2763.69,538.22,90648330,741846216.2
115,20,5050,2550,841.04,2425150,13231670.54
115,30,5050,2550,799.03,3880240,32129392.8
115,40,5052.02,2549.65,680.94,7277900,52351943.77
115,50,5063.66,2544.4,639.11,11650520,72935011.85
115,60,5073.78,2535.61,616.56,15540560,92112248.83
115,80,5096.67,2528.41,589.97,23808120,127007734.6
115,100,5121.52,2524.37,570.93,34520430,159924073.4
115,120,5147,2523.61,558.73,40367740,189867219.6
115,150,5184.85,2524.98,547.26,48647550,230740075.2
115,200,5238.07,2527.05,533,62767320,297190831.6
116,20,5033.34,2533,799.87,7275450,60894048.52
116,30,5014.36,2518.76,647.73,20395760,133685074.1
116,40,4994.11,2538.92,308.76,52160180,213267875.2
116,50,5001.5,2530.75,274.58,73112560,294936410.4
116,60,5012.73,2522.62,283.33,92017200,368997818.4
116,80,5032.1,2507.21,299.63,107937160,499509888.5
116,100,5050.95,2492.82,308.5,124037250,621653396.1
116,120,5070.26,2481.69,312.09,143184270,730791450.2
116,150,5089.02,2472.41,316.84,161106600,877251610.4
116,200,5116.48,2461.18,327.4,190183620,1108791546
117,20,5050,2550,1270.26,2111970,22387359.69
117,30,5055.23,2550,1249.94,4244130,54118179.45
117,40,5055.17,2550,1171.68,5699220,88353063.72
117,50,5060.93,2549.74,1112,9286470,123310363
117,60,5066.97,2549.75,1078.19,11903660,155542608.8
117,80,5084.2,2544.14,1038.1,17916060,213476703.3
117,100,5095.37,2537.37,1011.9,21988340,267959779.7
117,120,5106.03,2530.23,994.26,23443430,317181108.3
117,150,5127.92,2521.43,979.96,30425890,383931411.5
117,200,5155.89,2510.45,962.09,35761220,491291198
118,30,5050,2550,1097.62,2425150,13045435.77
118,40,5050,2550,1097.31,2425150,21117374.04
118,50,5050,2550,1097.8,2425150,29285804.66
118,60,5050,2550,1088.95,2425150,37036537.88
118,80,5050,2550,1058.5,2425150,51444663.29
118,100,5050,2550,1044.81,2425150,65107557.38
118,120,5050,2550,1037.42,2425150,77687124.99
119,20,5050,2550,1277.38,2111970,11781702.44
119,30,5050,2550,1276.74,2111970,28603972.78
119,40,5050,2550,1248.33,3082030,46572600.78
119,50,5052.09,2550,1210.52,4052090,64848191.58
119,60,5055.06,2550,1182.61,5507180,81915491.19
119,80,5068.1,2550,1157.77,7912140,113057359.7
119,100,5084.03,2550,1147.74,10549520,142452940.1
119,120,5102.16,2550,1145.01,12489640,169234806.3
119,150,5134.74,2550,1144.34,15884850,205846068.8
119,200,5187.7,2550,1140.56,20735150,265512511.8
120,20,5050,2550,521.85,487480,4046191.148
120,30,5050,2550,585.91,2427600,9766339.294
120,40,5050,2550,581.54,2427600,15774103.03
120,50,5052.17,2550,568.32,3397660,21842073.74
120,60,5053.82,2550,556.59,4367720,27633790.69
120,80,5055.43,2550,550.83,4367720,38474249.48
120,100,5060.14,2552.83,553.44,7765380,48771469.87
120,120,5067.8,2553.88,556.79,8735440,58289144.39
120,150,5081.74,2553.33,559.14,10190530,71477571.35
